[2025-07-30 07:41:27] =========================================
[2025-07-30 07:41:36] ℹ️ 提取设备：65w（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：jg921a（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：hpe-1920-8g-poe-65w（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：national-lm63（芯片：realtek）
[2025-07-30 07:41:36] ℹ️ 提取设备：zyxel-gs1900-24hp-v2（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：mti-interaptive（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：mti-mips-cpc（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：realtek-rtl9310-wdt（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：realtek-rtl9310-gpio（芯片：rtl838x-soc）
[2025-07-30 07:41:36] ℹ️ 提取设备：realtek-rtl931x-timer（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：switch-m16eg（芯片：rtl8382-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：pn28160k（芯片：rtl8382-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：panasonic-m16eg-pn28160k（芯片：rtl8382-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：xgs1210-12（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-xgs1210-12（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：realtek-rtl9302-i2c-mux（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：gs1900-24e（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-gs1900-24e（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：1920-48g（芯片：rtl8393-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：jg927a（芯片：rtl8393-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：hpe-1920-48g（芯片：rtl8393-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：gs1900-16（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-gs1900-16（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：dgs-1210-26（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：d-link-dgs-1210-26（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：t1600g-28ts（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：tplink-t1600g-28ts-v3（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：inaba（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：abaniact（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：aml2-17gp（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：inaba-aml2-17gp（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-gs1900-8hp-v2（芯片：rtl838x-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：gs1900-48（芯片：rtl8393-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-gs1900-48（芯片：rtl8393-soc）
[2025-07-30 07:41:37] ℹ️ 提取设备：supported-devices（芯片：rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl）
[2025-07-30 07:41:37] ℹ️ 提取设备：engenius-ews2910p（芯片：rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl）
[2025-07-30 07:41:37] ℹ️ 提取设备：hpe-1920-8g-poe（芯片：rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl）
[2025-07-30 07:41:37] ℹ️ 提取设备：zyxel-gs1900-8（芯片：rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl
rtl）
[2025-07-30 07:41:37] ℹ️ 提取设备：kernel-img-in（芯片：realtek）
[2025-07-30 07:41:37] ℹ️ 提取设备：the（芯片：realtek）
[2025-07-30 07:41:37] ℹ️ 提取设备：filename（芯片：realtek）
[2025-07-30 07:41:37] ℹ️ 提取设备：of（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：an（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：lzma（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：compressed（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：kernel（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：image（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：this（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：is（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：required（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：kernel-img-out（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：with（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：rt-loader（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：prepended（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：objcopy（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：i（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：binary（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：o（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：o-format（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：rename-section（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：datakernel（芯片：realtek）
[2025-07-30 07:41:38] ℹ️ 提取设备：watchguard（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：firebox（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：m300（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：watchguard-firebox-m300（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：fsl-t2081qds（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：marvell-mv88e6085（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：tpm-tpm-i2c-atmel（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：winbond-w83793（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：ricoh-rs5c372a（芯片：m300）
[2025-07-30 07:41:38] ℹ️ 提取设备：marvell-armada8040-mcbin-doubleshot（芯片：mvebu）
[2025-07-30 07:41:38] ℹ️ 提取设备：marvell-armada8040-mcbin（芯片：mvebu）
[2025-07-30 07:41:38] ℹ️ 提取设备：marvell-armada8040-mcbin-singleshot（芯片：mvebu）
[2025-07-30 07:41:38] ℹ️ 提取设备：marvell-armada8040-clearfog-gt-8k（芯片：mvebu）
[2025-07-30 07:41:38] ℹ️ 提取设备：cvzp（芯片：mvebu）
[2025-07-30 07:41:38] ℹ️ 提取设备：armada-385-turris-omnia（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：mirabox（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-linksys-caiman（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-caiman（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-linksys-shelby（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-shelby（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-xp-linksys-mamba（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-mamba（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-linksys-cobra（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-cobra（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-linksys-rango（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-rango（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-linksys-venom（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：linksys-venom（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-370-db（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-370-rd（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-385-db-ap（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-388-rd（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-a385-rd（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-xp-db（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-xp-gp（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：openblocks-ax3-4（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-388-clearfog-base（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-388-clearfog（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：armada-388-clearfog-pro（芯片：mvebu）
[2025-07-30 07:41:39] ℹ️ 提取设备：check（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：point（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：v-81（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：checkpoint-v-81（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-armada8040（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：nuvoton-nct7802（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：atmel-24c04（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-mv88e6190（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：ethernet-phy-id0141-0dd1（芯片：81）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：puzzle-m902（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei-puzzle-m902（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：usb-nop-xceiv（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei-wt61p803-puzzle（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei-wt61p803-puzzle-leds（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei-wt61p803-puzzle-hwmon（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：epson-rx8130（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-cp115-standalone-pinctrl（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：nxp-pca9544（芯片：m902）
[2025-07-30 07:41:39] ℹ️ 提取设备：puzzle-m901（芯片：m901）
[2025-07-30 07:41:39] ℹ️ 提取设备：iei-puzzle-m901（芯片：m901）
[2025-07-30 07:41:39] ℹ️ 提取设备：v-80（芯片：80）
[2025-07-30 07:41:39] ℹ️ 提取设备：checkpoint-v-80（芯片：80）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-armada7040（芯片：80）
[2025-07-30 07:41:39] ℹ️ 提取设备：dallas-ds1337（芯片：80）
[2025-07-30 07:41:39] ℹ️ 提取设备：solidrun（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：clearfog（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：pro（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：solidrun-clearfog-pro（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-armada-ap807-quad（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：microchip-mcp3021（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：atmel-24c02（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：onie-tlv-layout（芯片：ap807）
[2025-07-30 07:41:39] ℹ️ 提取设备：marvell-mv88e6xxx-mdio-external（芯片：ap807）
[2025-07-30 07:41:40] ℹ️ 提取设备：globalscale（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：mochabin（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：globalscale-mochabin（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：nxp-pca9554（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：issi-is31fl3199（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：methode（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：udpu（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：methode-udpu（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：marvell-armada3720（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：marvell-armada3710（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：ti-tmp75c（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：glinet（芯片：mv1000）
[2025-07-30 07:41:40] ℹ️ 提取设备：gl-mv1000（芯片：mv1000）
[2025-07-30 07:41:40] ℹ️ 提取设备：glinet-gl-mv1000（芯片：mv1000）
[2025-07-30 07:41:40] ℹ️ 提取设备：regulator-gpio（芯片：mv1000）
[2025-07-30 07:41:40] ℹ️ 提取设备：mikrotik（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：rb5009（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：mikrotik-rb5009（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：regulator-output（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：mikrotik-routerboot-partitions（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：mikrotik-routerboot-nvmem（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：u-boot-env（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：usb-a-connector（芯片：nor）
[2025-07-30 07:41:40] ℹ️ 提取设备：edpu（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：methode-edpu（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：marvell（芯片：ultra）
[2025-07-30 07:41:40] ℹ️ 提取设备：espressobin（芯片：ultra）
[2025-07-30 07:41:40] ℹ️ 提取设备：ultra（芯片：ultra）
[2025-07-30 07:41:40] ℹ️ 提取设备：globalscale-espressobin-ultra（芯片：ultra）
[2025-07-30 07:41:40] ℹ️ 提取设备：fortinet（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：fortigate（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：30e（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：fortinet-fg-30e（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：marvell-armada385（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：marvell-armada380（芯片：30e）
[2025-07-30 07:41:40] ℹ️ 提取设备：iij（芯片：w2）
[2025-07-30 07:41:40] ℹ️ 提取设备：sa-w2（芯片：w2）
[2025-07-30 07:41:40] ℹ️ 提取设备：iij-sa-w2（芯片：w2）
[2025-07-30 07:41:40] ℹ️ 提取设备：usb424-2514（芯片：w2）
[2025-07-30 07:41:40] ℹ️ 提取设备：iij-seil-firmware（芯片：w2）
[2025-07-30 07:41:40] ℹ️ 提取设备：wrt32x（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：linksys-wrt32x（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：linksys-armada385（芯片：mvebu）
[2025-07-30 07:41:40] ℹ️ 提取设备：fortiwifi（芯片：51e）
[2025-07-30 07:41:40] ℹ️ 提取设备：51e（芯片：51e）
[2025-07-30 07:41:40] ℹ️ 提取设备：fortinet-fwf-51e（芯片：51e）
[2025-07-30 07:41:40] ℹ️ 提取设备：wd（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：mycloud（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：mirror（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：gen（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：2（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：bwvz-grand（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：teton（芯片：mirror）
[2025-07-30 07:41:40] ℹ️ 提取设备：wd-cloud-mirror-gen2（芯片：mirror）
[2025-07-30 07:41:41] ℹ️ 提取设备：fortinet-fg-51e（芯片：51e）
[2025-07-30 07:41:41] ℹ️ 提取设备：buffalo（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：linkstation（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：ls421de（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：buffalo-ls421de（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：marvell-armada370（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：marvell-armada-370-xp（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：mxicy-mx25l8005（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：50e（芯片：50e）
[2025-07-30 07:41:41] ℹ️ 提取设备：fortinet-fg-50e（芯片：50e）
[2025-07-30 07:41:41] ℹ️ 提取设备：iptime（芯片：nor）
[2025-07-30 07:41:41] ℹ️ 提取设备：nas1dual（芯片：nor）
[2025-07-30 07:41:41] ℹ️ 提取设备：iptime-nas1dual（芯片：nor）
[2025-07-30 07:41:41] ℹ️ 提取设备：gpio-poweroff（芯片：nor）
[2025-07-30 07:41:41] ℹ️ 提取设备：nxp-pca9536（芯片：nor）
[2025-07-30 07:41:41] ℹ️ 提取设备：ctera（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：c200（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：ctera-c200-v2（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：sii-s35390a（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：pci11ab-6710（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：pci1912-0015（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：52e（芯片：52e）
[2025-07-30 07:41:41] ℹ️ 提取设备：fortinet-fg-52e（芯片：52e）
[2025-07-30 07:41:41] ℹ️ 提取设备：ls220de（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：buffalo-ls220de（芯片：370）
[2025-07-30 07:41:41] ℹ️ 提取设备：50e-2r（芯片：50e）
[2025-07-30 07:41:41] ℹ️ 提取设备：fortinet-fwf-50e-2r（芯片：50e）
[2025-07-30 07:41:41] ℹ️ 提取设备：uboot（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：roc-cc-rk3328（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：nanopi-r4s-rk3399（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：pine64-rockpro64-v21（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-cm3-io-rk3566（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-e25-rk3568（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-rock3a（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：rock5a-rk3588s（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：rock5b-rk3588（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-rockpi4a（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-rockpi4（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：rock-pi-4-rk3399（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-rockpis（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：radxa-zero-3-rk3566（芯片：rockchip）
[2025-07-30 07:41:41] ℹ️ 提取设备：sinovoip-rk3568-bpi-r2pro（芯片：rockchip）
[2025-07-30 07:41:42] ℹ️ 提取设备：echo（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：lvl7（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：tmptar-model（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：dtb（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：files（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：are（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：prefixed（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：by（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：soc（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：type（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：eg（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：bcm4708（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：which（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：not（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：included（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：in（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：device-image（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：names（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：extract（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：full（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：name（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：based（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：on（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：device（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：info（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：device-dts（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：bcm47094-linksys-panamera（芯片：bcm53xx）
[2025-07-30 07:41:42] ℹ️ 提取设备：8devices（芯片：dvk）
[2025-07-30 07:41:42] ℹ️ 提取设备：kiwi-dvk（芯片：dvk）
[2025-07-30 07:41:42] ℹ️ 提取设备：8devices-kiwi-dvk（芯片：dvk）
